"full_sample","sample_split"
1.55458421861907,1.58212541875316
1.78829656826461,1.67631387600211
2.06407916849909,1.97295941402479
1.64360553185169,1.85096525561726
1.79394936923592,1.82867865568268
1.7881404236698,1.73389661752885
1.7417655162742,1.75798852621428
1.47197274918717,1.79557685758838
1.87525475181158,1.74725834995187
1.80141576100424,1.90172104111574
1.72783098990266,1.79655382235827
1.84668384053023,1.70144002642338
1.67386444003271,1.78761544941597
1.69708870682686,1.69815624235385
1.75673358585001,1.74311167444657
1.79900940955554,1.82587786329675
1.56777152488943,1.57322297043082
1.84382359445801,1.82627331375372
1.83478733658289,1.90673535169934
1.55985343279882,1.7560359600828
1.8136776951095,1.9812964940692
1.92331297298992,2.03158185404832
1.65273120839889,1.82821521104013
1.65406497518935,1.63983744445325
1.6317584026928,1.85858378794278
1.72532461473962,1.56746686372313
1.6942548972209,1.74338973549944
1.7052011044569,1.97019863066964
1.34980001784821,1.77674958325892
1.83719465549858,1.83537108445218
1.79401981556598,1.73217451256241
1.73680870835712,1.83222119365128
1.71222835928068,1.97228368733988
1.69915815638843,1.83576601069863
1.79248681481186,1.84301680678153
1.78303244482112,2.04536126865098
1.60389470793429,1.85166338320014
1.65608211093264,1.9721740608544
1.61332065753445,1.85113135327799
1.57237002708666,1.60655895291213
1.59753572716647,1.61148572762459
1.67786668652047,1.66701510088203
1.79904995448379,1.78341802393126
1.64706775251399,1.88816471454183
1.65025772364933,1.86903003661448
1.85644538110956,1.70880052647698
1.78552359494826,1.84675393056457
1.59675436966196,1.53784953566429
1.69708170889427,1.80737266141959
1.69953980615937,1.77735767510245
1.77923341902702,1.88576424856547
1.84573973118977,2.03835257432155
1.65887708122782,1.810806509555
1.8981008445138,1.80391134724302
1.59206106335447,1.70987493701462
1.60189830869238,1.83600536803263
1.63729427194986,1.82740033582315
1.83527435065526,1.77156368164924
1.8867351698002,2.0424514018559
1.85700680201362,1.78498141167453
1.55081998131395,1.69338631660852
1.56402528598664,1.87349847499479
1.67730182976834,1.90421815530455
1.75496933137788,1.93607201592524
1.73618921349245,1.86765502812519
1.56826472727251,1.99760227834522
1.77408220928517,1.72836414988176
1.73610146581914,1.98769136662164
1.66727931825423,1.64772979293679
1.78433487725144,1.93209556373427
1.66719179580962,1.7962735044802
1.61577737439439,1.75790918641613
1.67116402216839,1.82031173076184
1.86801753178618,1.84717908314008
1.79253543391337,1.72674531782623
1.70675731335702,1.87213817622855
1.68652259301594,1.77599951625676
1.44372684367811,1.75988327193707
1.68412031310732,1.88928687006144
1.76880527280916,1.79763925124424
1.62525854442903,1.90263967156029
1.74432248300408,2.00067330810707
1.59909499130215,1.71269145110681
1.59159474527314,2.01989278967195
1.80026160400846,1.93805269453288
1.88383600459546,1.83066256279962
1.63008251747386,1.75210471949911
1.53884646521821,1.76435365525175
1.54204408545134,1.95268881030581
1.6950247187484,1.76764250665264
1.79404785875594,1.82195564912648
1.69238918082148,1.79902567544453
1.88058855203132,2.05696131053242
1.60202762970325,1.73352458663987
1.79083783058504,1.89670091205948
1.82446411701514,2.20017684614069
1.80803212287369,1.96361702475393
1.83097709968572,1.68565370712331
1.77707332908828,1.7778524754396
1.85012014970143,1.7045365956078
