"full_sample","sample_split"
5.10821943272742,-7.1931943977208
-2.17470879356773,-3.5300212710673
1.59758071218521,-2.34301240315817
7.23136587063863,0.208896694232164
2.49207762755185,0.113682403393419
1.72750515556805,0.289348985121307
7.54767559598264,8.85494262747116
-4.9775177374991,-6.18366676263415
-3.51200032399974,2.43946791962122
2.68697243426147,5.05222673675562
1.11625120614822,-10.6098270018911
1.06006439119708,-3.10846948875559
3.95987498583298,5.92349882200773
0.378521018958638,1.19450004421008
-0.938552105700765,-1.07249673803647
-6.85095859805971,4.20717923379409
-7.33086106484681,1.35745897085038
2.28208209908328,15.2815857766408
5.91465165483387,2.39999541841054
-1.31941784700683,0.92412094134103
2.08858157698381,-5.04375942219129
-2.78678994108866,-2.72611989359824
4.37357154682702,11.4233739732173
2.9364329278901,3.78216203643016
-5.81088420253357,-1.69859240640887
2.78932833740295,-10.1815859839165
5.71704180984515,6.939204395833
3.49388107310066,9.30598686904255
2.96562942321818,-0.679223316871469
0.68246117815489,-4.7650727613023
-2.81631335808907,15.9020112900025
-1.0665978124422,3.46145850807533
-4.68374982156625,-14.7331062049021
-3.30202926635641,-5.08158577066431
4.65169847480021,4.1133508452488
1.49717245595048,-1.62415622912611
3.13151236069147,2.79560224837862
-4.91675036383122,-0.806130636673624
0.130796916656771,-3.04650863202646
6.87763463220381,2.70214972737063
3.00131511788373,0.566468651804248
9.40896372240273,-1.11946595764647
6.55964445528149,9.51893097110393
-9.36195905835323,10.2207002917321
0.694180915621656,-1.66181951910066
-3.46862476167616,-0.30243081220001
-3.05778701844948,-4.46585808467617
3.39797393595205,9.96909650523646
6.52293074757159,11.743988122619
6.85400793998508,4.55089662142215
4.41319115493418,13.6090491164855
2.58412178989676,11.2207182827918
7.64231639241077,4.3496281599482
7.53485944352202,4.15729920395585
-1.0210157751574,6.78137081094458
-4.31432506408131,-3.2388522946648
3.70603977853216,1.69777302112739
0.679911994072835,2.89744987141412
-1.00340696702034,-2.73756230667438
4.00653148232391,-1.59220472975147
0.773731313456126,-3.6896037088014
5.70476197161645,3.44864446245263
-1.22337477296159,-2.98121196489989
-1.10113030555552,-3.30608101879786
6.46815818627557,6.38477651977991
0.785064320847442,5.68289293502927
9.45404416922728,5.88190790695899
-7.41629482323009,-5.76236714356081
-6.34595687582916,-1.73544467159478
0.861278881356865,-1.63989285887502
0.0154704159975948,-14.5444448199717
7.19061676552775,8.64318373493933
-1.01415870607675,2.59714051375281
-4.69883943775263,-3.98957023190319
5.46335512741103,8.15960740611553
-3.28028976126233,1.00038181472862
-1.69394696535072,0.804521280834659
7.38518717288153,8.63077160317972
-2.93665290862014,-1.87244290564958
3.10787180789371,3.81457325359493
-0.883170018559239,1.6453689236154
0.726856492788711,-10.5083560539867
2.47086202779285,2.60104458175241
2.84958165564779,17.2006577875225
-5.94994279854077,-4.73513320197379
-5.46462366654246,-2.5073984522572
-3.18065311691091,-4.73855512831613
0.331059404751003,-0.476234624694003
4.35959740113069,6.6202766075622
8.88695038567631,-1.70045241382969
-3.16994449204603,3.64562606084926
2.81472285686868,10.7127049712017
2.09179116059667,-12.6108660200619
6.67970216428742,1.81110722040273
-2.62944318232292,-3.96716235131833
5.51668587711823,6.07069500600298
5.78180201907532,4.43064394072316
1.84769359683206,0.97944075583052
-4.24712173420227,2.87430837284428
-3.94917454704151,-4.87401986518579
