"full_sample","sample_split"
0.817584957135951,0.923828372512402
0.907539432148947,0.813313723421642
0.981538170941025,1.11127068696517
1.01456888816709,0.936731997056107
1.09702727317125,1.10532892296015
1.1470456289134,1.19852022301717
0.978092755214307,0.923366903323046
0.815367382396274,1.01287180434155
0.899420936886647,0.8970887110986
1.12643179389445,1.19047360811015
1.002369190186,1.01794301545365
0.912286269294389,0.98485708453655
0.775719045069701,0.998958972709057
0.79208799273099,0.899548284162591
0.942979350180656,0.996998782963589
1.00488424494346,0.866602195065395
0.994700213813765,1.06407998759877
0.953386314232377,1.08701866859965
1.04587780598616,1.06078599835217
0.891891069087114,0.938399862532921
1.1758309114855,1.02280518412271
1.31924673877413,1.22027991848451
1.11645160678216,1.05022163079597
0.868687028998199,0.761580830589358
0.944787330857288,1.03471139407518
0.983722381317612,0.954438519428218
0.820894661960098,0.7084636688202
0.835987397429267,0.975070434183745
0.860084859870725,0.93589284790215
1.0103482539172,0.997192974061911
0.938272360560831,1.00534344116423
0.913632493520986,0.961864980126049
0.984346706937648,0.977558661246761
1.01629970931964,1.04159575790123
1.16748911439573,1.04763024621834
1.08526041236565,1.13195064507399
0.885697164550962,0.992729667135521
0.915700142770096,0.939825154110672
0.776507700458052,0.857859467393698
0.953896771951434,1.01272645782467
1.03120639177662,0.960164018774838
0.964997494170085,1.14106286046947
0.92614351612977,1.01513244320168
0.962195464084688,1.08258775215939
1.00671056964491,1.23078354723314
0.915040929533611,0.990858650751391
1.02047307527365,1.01199813960113
1.07527729408386,1.11167398284921
0.914247193024703,1.06126721732519
0.947409991716464,1.0106131415467
0.972746012683001,1.0672260445006
0.95208300462838,0.9005195717783
0.755082344860307,1.05678848440874
0.863046208025602,0.935205637503658
0.977579531112798,0.868331913294958
0.885160663114488,1.06894449705584
0.917454673924457,0.979026939876719
1.10050492608017,1.04690040631864
1.06408327928943,1.11383213637068
0.974727866274576,1.09230887604128
0.819377392114594,0.995766075666864
0.98374986798267,1.07721987898672
0.929418650820402,0.96756104746099
1.03204949167111,1.17778728019976
1.01621138542864,0.954501231516598
0.957114768067232,1.08829323378115
0.94690590942302,0.908989795440098
1.03142203840515,1.03317156482513
1.02925997121643,1.12295178766469
0.789939068256234,0.955180849131248
1.07045474544939,1.0651772010997
0.958615191230853,1.06531098624277
1.02294077238703,1.03685001461821
1.06151873437464,1.11386861921411
0.857249763790705,0.964959022546997
0.870368505410266,0.924637242867265
0.863146711852089,0.953774266481876
0.958266520854711,1.09909718768919
0.835903930012693,0.902043309692518
0.894990197721745,0.870740307778117
1.06122101644795,1.00706999969401
0.988780146555753,1.00948759363646
0.792487236309372,0.919964008365003
0.834320522146515,0.84785423750751
0.910955212979563,0.941596537200664
0.98591135539628,1.07928854297449
0.917365807395187,0.966784265780329
0.786139355823963,0.822821793294889
0.941968860833806,1.00979932536519
0.915728006092054,0.989679916531015
0.923626770002348,0.943199586822889
0.920022378288347,0.950060252674042
0.829866967128129,1.05269247768105
0.9113623038931,0.995618903487191
0.957750069678056,1.04704832627442
1.14331745572795,1.19154973811121
0.989486725548985,0.995315133941506
0.980139200911148,1.00596493551393
0.855715341097493,1.00434185331169
0.837035788271895,0.896800220369042
