"full_sample","sample_split"
1.55458421861907,1.70572222665372
1.78829656826461,1.91148895329058
2.06407916849909,2.07039919541822
1.64360553185169,1.90700435339979
1.79394936923592,1.87572946389756
1.7881404236698,1.83783239566581
1.7417655162742,1.94011033346705
1.47197274918717,1.58868891477799
1.87525475181158,1.94053049214006
1.80141576100424,1.95323635086783
1.72783098990266,1.88662860002378
1.84668384053023,1.8594709420389
1.67386444003271,1.78042092177244
1.69708870682686,1.77201675391242
1.75673358585001,1.76678035053916
1.79900940955554,1.84267545645481
1.56777152488943,1.65327903433646
1.84382359445801,1.81542346955956
1.83478733658289,1.84129397013122
1.55985343279882,1.67270966663217
1.8136776951095,1.83172878271226
1.92331297298992,2.03109505139853
1.65273120839889,1.66896061975981
1.65406497518935,1.77777913540627
1.6317584026928,1.85973682338144
1.72532461473962,1.83723709160769
1.6942548972209,1.84622101583151
1.7052011044569,1.78466117618975
1.34980001784821,1.78307437668272
1.83719465549858,1.72041083495048
1.79401981556598,1.91416235410349
1.73680870835712,1.76971171579482
1.71222835928068,1.98542152744194
1.69915815638843,1.7002956779001
1.79248681481186,2.00392438416693
1.78303244482112,1.75748278244671
1.60389470793429,1.69436414719036
1.65608211093264,2.05000826762966
1.61332065753445,1.87629168922463
1.57237002708666,1.71273344982585
1.59753572716647,1.64962024963883
1.67786668652047,1.69913985121602
1.79904995448379,2.02626918463671
1.64706775251399,1.72591241858633
1.65025772364933,1.59826633198758
1.85644538110956,1.98763405615457
1.78552359494826,1.8518948518783
1.59675436966196,1.73257411640877
1.69708170889427,1.65780263701056
1.69953980615937,1.75996021784887
1.77923341902702,1.89189960451379
1.84573973118977,1.78078793945131
1.65887708122782,1.99719457526737
1.8981008445138,2.03178953863509
1.59206106335447,1.94284791525986
1.60189830869238,1.66926532458332
1.63729427194986,1.7007752112235
1.83527435065526,1.84880161913023
1.8867351698002,1.78103399664999
1.85700680201362,1.8371555532072
1.55081998131395,1.91313279700724
1.56402528598664,1.77080627032812
1.67730182976834,1.81513344851807
1.75496933137788,1.86919280142489
1.73618921349245,2.04921274006746
1.56826472727251,1.88177840973631
1.77408220928517,1.82601868222183
1.73610146581914,1.83621291262155
1.66727931825423,1.73630131504862
1.78433487725144,1.82351905026507
1.66719179580962,1.94520076150689
1.61577737439439,1.77829692815772
1.67116402216839,1.78201135753145
1.86801753178618,2.03154505841451
1.79253543391337,1.87185605238279
1.70675731335702,1.62214890551612
1.68652259301594,1.75122858854844
1.44372684367811,1.51966527785413
1.68412031310732,1.76700521534538
1.76880527280916,1.93680307312295
1.62525854442903,1.7233202198428
1.74432248300408,1.85327350307575
1.59909499130215,1.82679453610639
1.59159474527314,1.89799106153265
1.80026160400846,1.78216722519484
1.88383600459546,1.91703605890918
1.63008251747386,1.84431963827307
1.53884646521821,1.81568505578551
1.54204408545134,1.87239985405863
1.6950247187484,1.84024640692432
1.79404785875594,1.81863055672155
1.69238918082148,1.73597600416317
1.88058855203132,1.94421662813905
1.60202762970325,1.8274949730899
1.79083783058504,1.81475485278773
1.82446411701514,1.69914130445674
1.80803212287369,1.84969918003805
1.83097709968572,1.85962711223381
1.77707332908828,1.81709878571969
1.85012014970143,1.77403031601869
